ra,dec,g_flux,r_flux,i_flux,g_flux_err,r_flux_err,i_flux_err,g_mag,r_mag,i_mag,g_mag_err,r_mag_err,i_mag_err,g_minus_r,r_minus_i,new_g,new_r,new_i
16.2612425,-70.8117781,135.07828333333333,50.022133333333336,100.91281666666669,147.6114,84.34653,119.3745,11.1082,12.1867,11.4248,0.0198,0.0305,0.0214,-1.0785,0.7619000000000007,13.533536168277788,14.612094476278985,13.850134179201573
15.7608373,-70.8064453,266.293,193.5895,159.8656,181.4129,167.5941,128.0892,10.3712,10.7174,10.9252,0.0123,0.0157,0.0145,-0.3461999999999996,-0.2078000000000006,12.796600624095378,13.142795504652275,13.35061244503456
15.8956267,-70.8022893,6518.1883333333335,2689.81,5679.606666666668,186.3503,163.6895,140.9011,6.8993,7.8603,7.0488,0.0005,0.0011,0.0004,-0.9609999999999994,0.8114999999999997,9.32468273849516,10.285695990389733,9.474204349283683
15.8304099,-70.8053434,424.47333333333336,334.31283333333334,241.4858333333333,179.707,162.2722,131.9913,9.865,10.1242,10.4774,0.0077,0.0088,0.0099,-0.2591999999999999,-0.3531999999999993,12.290373970558072,12.549617379346614,12.902770854678934
15.8502495,-70.79755,7215.535,3192.08,6183.4366666666665,219.6528,213.8575,164.1862,6.7889,7.6744,6.9565,0.0006,0.0012,0.0005,-0.8855000000000004,0.7179000000000002,9.214328655905138,10.099815582210557,9.38192520769448
15.6969168,-70.8040445,367.09316666666666,245.44716666666667,242.741,178.8026,164.3467,137.0984,10.0227,10.4597,10.4718,0.0088,0.0121,0.0102,-0.4369999999999994,-0.0121000000000002,12.448059249217973,12.885104942095595,12.897142158161591
16.0693475,-70.8084348,121.46278333333332,91.82925,77.34971666666667,144.3912,129.3186,113.0991,11.2235,11.5272,11.7135,0.0215,0.0255,0.0265,-0.3037000000000009,-0.1862999999999992,13.648891927981396,13.952547406739674,14.138853181974513
15.6555787,-70.8045878,147.6819833333333,115.8523,88.89856666666667,160.9565,154.0949,122.3484,11.0113,11.2749,11.5624,0.0197,0.0241,0.0249,-0.2636000000000003,-0.2874999999999996,13.436681209522748,13.700238349497422,13.987763103023724
15.7658654,-70.8029675,493.05550000000005,381.87683333333337,292.364,177.8024,163.6895,129.5662,9.7024,9.9798,10.2698,0.0065,0.0078,0.008,-0.2773999999999983,-0.2900000000000009,12.127760480776917,12.405191718564431,12.695190262287202
15.787625,-70.8045362,212.774,160.1956833333333,119.17006666666666,173.0897,158.9162,128.9118,10.6148,10.923,11.2442,0.0147,0.018,0.0196,-0.3081999999999993,-0.3211999999999992,13.040203604786406,13.348372976712028,13.669582044249957
15.8187625,-70.8053179,162.1696,104.8147,69.67055,177.3459,129.9127,92.53564,10.9097,11.3836,11.827,0.0198,0.0224,0.024,-0.4738999999999986,-0.4434000000000004,13.33507638624981,13.808944510909738,14.252376902505898
15.6905947,-70.8038945,109.74626666666668,70.47113333333333,66.78526666666667,141.2124,115.2126,105.4568,11.3336,11.8146,11.8729,0.0233,0.0296,0.0286,-0.4809999999999998,-0.0582999999999991,13.759025611510573,14.23997186005153,14.298298338987225
15.7445359,-70.8022215,409.0926666666667,332.54816666666665,248.1455,158.0086,146.7235,119.9928,9.9051,10.13,10.4479,0.007,0.008,0.0088,-0.2249000000000016,-0.3178999999999998,12.330445763822787,12.555363605206397,12.873233990295082
15.8093767,-70.8035327,173.616,132.99406666666667,97.1257,169.8753,156.6716,128.8298,10.8356,11.125,11.4663,0.0177,0.0213,0.024,-0.2894000000000005,-0.3413000000000004,13.261025634656981,13.55041933501472,13.891664595379972
15.8002023,-70.803208,160.01235,119.27748333333334,89.29151666666667,167.5692,146.7235,120.4325,10.9242,11.2432,11.5576,0.019,0.0223,0.0244,-0.318999999999999,-0.3144000000000009,13.349616241331075,13.668603831876766,13.982974500591205
15.6570449,-70.7998407,390.7021666666667,322.11650000000003,242.00733333333332,165.525,157.8467,128.7477,9.955,10.1646,10.475,0.0077,0.0089,0.0096,-0.2096,-0.3103999999999995,12.38038545089396,12.589967571097175,12.900428684450299
15.7504059,-70.797603,2365.2,1318.9383333333333,1822.1666666666667,175.7849,155.9821,132.1513,8.0,8.6341,8.2832,0.0013,0.0021,0.0013,-0.6341000000000001,0.3508999999999993,10.42533032418233,11.059438773300732,10.708529755697237
15.7743519,-70.8013784,238.207,158.09991666666667,111.35415,225.6239,184.1429,141.724,10.4922,10.9373,11.3179,0.0171,0.0211,0.023,-0.4451,-0.3805999999999994,12.9176137009964,13.3626708974531,13.74323398208194
15.6678671,-70.796581,2590.3466666666664,1429.0341666666668,2018.138333333333,174.21,160.555,133.1872,7.9012,8.547,8.1722,0.0012,0.002,0.0012,-0.6458000000000004,0.3748000000000004,10.326605275756801,10.97239346892983,10.597622670886672
16.1811282,-70.8036186,177.27283333333335,96.53548333333332,129.0973,153.8497,136.84,122.4347,10.813,11.4729,11.1573,0.0157,0.0257,0.0172,-0.6598999999999986,0.3155999999999999,13.238394534903698,13.89828256163094,13.582707101680253
15.6196637,-70.7979338,384.74733333333336,318.347,235.72166666666664,161.3589,154.4942,121.9156,9.9717,10.1774,10.5036,0.0076,0.0088,0.0094,-0.2057000000000002,-0.3262,12.397060953904509,12.60274809608182,12.929001242232804
15.9282524,-70.7994867,426.3761666666667,352.0743333333333,262.74733333333336,168.9182,165.7462,132.8693,9.8601,10.068,10.3858,0.0072,0.0085,0.0092,-0.2079000000000004,-0.3178000000000001,12.285517698124647,12.493414085989716,12.811154207511862
16.052274,-70.7999207,436.8845,300.66516666666666,293.83616666666666,168.7262,154.6934,125.8411,9.8337,10.2394,10.2644,0.007,0.0093,0.0078,-0.4056999999999995,-0.0250000000000003,12.259083407817982,12.664792209601849,12.689736875882108
15.685799,-70.7943985,2263.3216666666663,1265.648,1750.8433333333337,167.5692,156.1794,132.1513,8.0478,8.6788,8.3265,0.0013,0.0022,0.0014,-0.6310000000000002,0.3523000000000014,10.4731342976907,11.10421765703258,10.751881782867983
15.6564971,-70.7948803,1041.8135,608.8193333333334,757.8465,227.4844,179.227,175.574,8.8901,9.4734,9.2357,0.004,0.0053,0.0042,-0.5832999999999995,0.2377000000000002,11.315525048009121,11.898778912001942,11.66104687692862
16.0902401,-70.7988277,398.29766666666666,275.9035,259.8815,160.755,151.7791,128.2541,9.9341,10.3327,10.3977,0.0073,0.01,0.0089,-0.3986,-0.0649999999999995,12.359480594488602,12.75810697550514,12.823061588029688
15.8658912,-70.7989136,120.84868333333334,77.80486666666667,72.70668333333333,150.6552,123.221,109.3931,11.229,11.7071,11.7807,0.0226,0.0287,0.0272,-0.4781000000000013,-0.073599999999999,13.654395192354373,14.132483092989279,14.20606416537716
15.8354302,-70.7972415,109.9412,64.58023333333333,66.28955,143.4902,108.7494,111.6883,11.3317,11.9094,11.881,0.0236,0.0305,0.0305,-0.5777000000000001,0.0283999999999995,13.75709881763133,14.334750975441922,14.306387322843117
15.5069291,-70.7939087,102.98576666666666,68.86388333333333,60.64945,142.5834,111.1305,101.9915,11.4027,11.8396,11.9776,0.0251,0.0292,0.0304,-0.4369000000000014,-0.1379999999999999,13.82805698399595,14.265021226127274,14.402932832955932
15.7630846,-70.79407,466.9838333333333,378.1155,307.98716666666667,157.2887,155.7845,125.5888,9.7614,9.9906,10.2133,0.0061,0.0075,0.0074,-0.2292000000000005,-0.2226999999999996,12.186745385392296,12.415938798351828,12.638668448699926
15.7812431,-70.7936407,513.9751666666666,400.204,316.952,183.4568,168.419,134.4512,9.6573,9.9289,10.1821,0.0065,0.0076,0.0077,-0.2716000000000012,-0.2531999999999996,12.082644659905656,12.35429643736767,12.607516258600313
15.7134156,-70.7918162,864.9768333333334,547.7655,609.4135,166.3067,151.6776,123.7231,9.0921,9.5881,9.4723,0.0035,0.005,0.0037,-0.4960000000000004,0.1158000000000001,11.51748881021146,12.013513311144624,11.897719823303689
16.1373832,-70.7956775,413.1376666666666,329.071,261.90883333333335,166.2092,158.0417,130.4606,9.8944,10.1414,10.3892,0.0073,0.0087,0.009,-0.2470000000000016,-0.2477999999999998,12.319763019096023,12.566775972590696,12.814624634967558
16.074973,-70.7918664,2697.755,1434.7816666666663,2084.518333333333,174.8602,160.0748,131.349,7.8571,8.5427,8.1371,0.0012,0.002,0.0011,-0.6856,0.4055999999999997,10.28249373467682,10.9680354532066,10.562485702255113
15.8447057,-70.7940838,154.13581666666667,90.84631666666668,107.49998333333332,170.6371,130.2678,130.7844,10.9649,11.5389,11.3561,0.02,0.026,0.022,-0.5739999999999998,0.1828000000000003,13.390241080470473,13.964231690806486,13.781479007702147
16.1683254,-70.794334,411.4146666666667,337.02683333333334,252.83033333333333,160.5531,160.3631,128.0892,9.8989,10.1155,10.4275,0.0071,0.0086,0.0092,-0.2166000000000014,-0.3119999999999994,12.324300575120112,12.540838800457635,12.852927056897775
15.7024941,-70.7913547,227.6295,166.72133333333335,149.7217,145.3982,146.7235,115.4122,10.5415,10.8796,10.9964,0.0116,0.0159,0.014,-0.3381000000000007,-0.1167999999999995,12.966928638897546,13.305022062875102,13.421788125941397
15.7881707,-70.7917748,274.9065,194.2855,177.0366666666667,154.0603,149.0146,118.3963,10.3367,10.7135,10.8145,0.0101,0.0139,0.0121,-0.3767999999999993,-0.1010000000000008,12.762037478503741,13.138899026613926,13.239841940284201
15.6130731,-70.7884876,423.524,333.2778333333333,260.7275,165.2309,154.5938,127.5101,9.8674,10.1276,10.3942,0.0071,0.0084,0.0089,-0.2601999999999993,-0.2666000000000004,12.292804935752098,12.552983926928444,12.819532898983795
15.9431673,-70.7908803,105.30298333333332,76.6977,60.93233333333333,138.6636,118.2467,99.47283,11.3785,11.7227,11.9725,0.0238,0.0279,0.0295,-0.3441999999999989,-0.2498000000000004,13.803898311664707,14.148044148546234,14.397880476878706
16.0082863,-70.7895059,196.86283333333333,139.69414999999998,120.1749,162.3605,151.1691,122.2619,10.6992,11.0717,11.2351,0.0149,0.0196,0.0184,-0.3725000000000005,-0.1633999999999993,13.124590671587695,13.497054451355838,13.660465576461284
15.8543252,-70.7870229,418.8233333333334,349.769,249.6455,171.49,157.3581,130.8652,9.8795,10.0752,10.4413,0.0074,0.0081,0.0095,-0.1957000000000004,-0.3660999999999994,12.30492282765713,12.500546711596897,12.86669064484916
15.9852208,-70.7866069,562.8711666666666,452.907,348.11116666666663,183.103,179.913,137.944,9.5586,9.7946,10.0803,0.0059,0.0072,0.0072,-0.2360000000000006,-0.2856999999999985,11.983977494259438,12.219977417337208,12.505705113119852
15.4773414,-70.7832836,328.1931666666667,344.2436666666666,253.2445,164.3455,174.2608,155.1146,10.1443,10.0925,10.4258,0.0091,0.0092,0.0111,0.0518,-0.3333000000000012,12.569676164162939,12.517835102674113,12.851149944836168
16.0934509,-70.787895,416.3451666666666,323.7128333333333,261.5926666666667,161.8605,151.3727,127.6758,9.886,10.1592,10.3906,0.007,0.0085,0.0088,-0.273200000000001,-0.2313999999999989,12.311366181706473,12.584600207507064,12.81593608732624
15.7642962,-70.7817849,540.1183333333333,446.1638333333333,328.8271666666667,207.1167,199.9395,169.8822,9.6034,9.8109,10.1422,0.0069,0.0081,0.0094,-0.2074999999999995,-0.3313000000000006,12.028777702833068,12.236264092864428,12.567580774012747
15.7731833,-70.7833851,383.76416666666665,315.59866666666665,240.65666666666667,158.9293,148.3933,123.5521,9.9745,10.1868,10.4811,0.0075,0.0085,0.0093,-0.212299999999999,-0.2942999999999998,12.399838948059863,12.612162100637946,12.906505257505067
15.8083156,-70.7838305,99.66215,67.39851666666667,60.747933333333336,139.247,112.0963,96.67021,11.4383,11.863,11.9758,0.0253,0.0301,0.0288,-0.4246999999999996,-0.1128,13.863674370198568,14.28837415371253,14.401171230834265
15.7127436,-70.7783162,447.6351666666667,337.9481666666667,270.428,189.7128,164.0654,148.8546,9.8073,10.1125,10.3545,0.0077,0.0088,0.01,-0.305200000000001,-0.2419999999999991,12.23268950548575,12.537874763040197,12.779870859341367
16.3364851,-70.7837369,278.30933333333337,227.758,161.32385000000002,159.8447,154.2947,127.2612,10.3233,10.5409,10.9154,0.0104,0.0123,0.0143,-0.2176000000000009,-0.3744999999999994,12.748680572494067,12.966315898732239,13.340753555214798
15.8057917,-70.7760915,366.6041666666667,319.24816666666663,226.70033333333333,159.1332,149.3243,120.4325,10.0241,10.1743,10.546,0.0079,0.0085,0.0096,-0.1501999999999999,-0.3716999999999988,12.449506508349549,12.59967897015617,12.97136960324876
15.3155296,-70.7719563,166.58280000000002,140.18218333333334,92.97378333333332,156.8759,150.8632,119.463,10.8805,11.0679,11.5137,0.017,0.0195,0.0233,-0.1874000000000002,-0.4458000000000002,13.305924605923234,13.49326795044042,13.93909874041056
15.476947,-70.7738195,93.45306666666669,65.38759999999999,57.27191666666667,132.6891,104.415,92.42133,11.5081,11.8959,12.0398,0.0257,0.0289,0.0292,-0.3877999999999986,-0.1439000000000003,13.933516106644953,14.321261506948069,14.465145706271667
15.6840422,-70.7754,99.19955,80.00885,67.1541,137.4895,130.0311,104.7527,11.4433,11.6768,11.8669,0.0251,0.0294,0.0282,-0.2334999999999993,-0.1900999999999992,13.868725744840363,14.10215492959556,14.292318667353449
15.875668,-70.7745803,419.935,342.0308333333333,265.51116666666667,158.9293,148.2895,124.4048,9.8767,10.0995,10.3744,0.0069,0.0078,0.0085,-0.2228000000000012,-0.2748999999999988,12.302044817612074,12.524836853697863,12.79979302242867
16.0579844,-70.7712033,7364.653333333334,4243.99,5206.27,207.0384,162.4619,155.523,6.7667,7.3652,7.1433,0.0005,0.0007,0.0005,-0.5984999999999996,0.2218999999999997,9.19211922828684,9.790564120214876,9.568683282235469
15.8329861,-70.7735927,407.23716666666667,326.4386666666667,248.967,172.8085,162.3671,127.7586,9.91,10.1501,10.4443,0.0077,0.009,0.0093,-0.2400999999999999,-0.2942,12.335381481997182,12.575496011702773,12.869645534546592
16.259445,-70.7773337,169.175,149.6691,96.6477,152.2608,155.7845,117.6799,10.8638,10.9968,11.4716,0.0163,0.0188,0.022,-0.1330000000000009,-0.4748000000000001,13.289159537111233,13.422169632153064,13.897021191884582
15.9446018,-70.7738008,372.2443333333333,340.20283333333333,211.96833333333333,165.7208,155.4877,128.4189,10.0076,10.1053,10.6189,0.0081,0.0083,0.011,-0.0976999999999996,-0.5136000000000003,12.432929761950183,12.53065518436368,13.0443225373694
15.7385409,-70.7722753,247.84666666666664,180.43866666666665,165.48035,152.3673,143.003,119.1085,10.4492,10.7938,10.8878,0.0111,0.0143,0.013,-0.3445999999999998,-0.0940000000000012,12.874542294055718,13.219175976844383,13.313133923047369
15.3476214,-70.7635416,4719.7733333333335,2672.13,3273.288333333333,177.6199,161.1295,134.1363,7.2498,7.8675,7.6472,0.0007,0.0011,0.0007,-0.6177000000000001,0.2202999999999999,9.675197144541006,10.292856042784205,10.072539343543102
15.9868714,-70.7720456,346.4961666666667,473.92766666666665,200.389,165.1328,155.7845,126.8452,10.0854,9.7453,10.6799,0.0086,0.0059,0.0115,0.3400999999999996,-0.9345999999999997,12.510753914208522,12.170719843940763,13.10531530494633
15.9368826,-70.773037,132.99603333333332,58.68603333333333,113.81986666666668,152.5799,94.17973,128.9938,11.125,12.0133,11.2941,0.0208,0.029,0.0205,-0.8882999999999992,0.719199999999999,13.550403279671286,14.438663110083139,13.719454818695109
15.8903341,-70.7657245,807.9468333333333,608.2328333333334,525.7106666666666,176.1535,164.7211,131.9913,9.1662,9.4744,9.6328,0.0039,0.0049,0.0045,-0.3081999999999993,-0.1584000000000003,11.591543042214687,11.899825349206237,12.058133027648548
16.2150059,-70.7667696,195.9105,68.58898333333333,135.83374999999998,157.2887,114.0033,120.6079,10.7045,11.844,11.1021,0.0145,0.0301,0.0161,-1.1395,0.7418999999999993,13.129855717442247,14.269364086161684,13.52748077363512
15.8460347,-70.7630854,223.222,164.33453333333333,152.44231666666667,158.1111,146.7235,122.1754,10.5628,10.8953,10.9769,0.0128,0.0162,0.0145,-0.3325000000000013,-0.0815999999999999,12.988157512600505,13.320677910338198,13.402236149685638
15.7854582,-70.7578783,2522.9700000000003,1387.862,1967.8316666666665,169.4931,156.6716,131.1073,7.9298,8.5788,8.1997,0.0012,0.002,0.0012,-0.6489999999999991,0.3790999999999993,10.355219783844705,11.004134287905467,10.625030137430068
15.5273851,-70.7595686,131.027,105.28943333333332,85.16976666666666,147.5015,139.2937,116.8686,11.1412,11.3787,11.6089,0.0204,0.0239,0.0248,-0.2375000000000007,-0.2301999999999999,13.566598006227423,13.804038029189467,14.034286356393594
15.6059274,-70.7554638,2512.0666666666666,1338.9491666666663,1946.095,174.1169,158.1391,133.2666,7.9345,8.6177,8.2117,0.0013,0.0021,0.0012,-0.6831999999999994,0.4059999999999988,10.359922098064342,11.043089776766521,10.637089907896883
16.3507827,-70.7642161,130.00281666666666,57.31025,85.25216666666667,145.9547,97.23674,113.1926,11.1497,12.039,11.6079,0.0203,0.0307,0.024,-0.8893000000000004,0.4310999999999989,13.575118095203313,14.464419242623569,14.03323643672077
15.4675474,-70.7535949,1593.8996666666667,1343.6461666666669,953.7726666666666,175.6927,159.9785,131.9111,8.4285,8.6139,8.986,0.002,0.0022,0.0025,-0.1853999999999995,-0.3721000000000014,10.853847550487236,11.039287706359708,11.41138781947003
16.2266295,-70.7565038,2151.365,1428.711,1452.4896666666668,169.4931,156.8681,129.7293,8.1028,8.5473,8.5293,0.0014,0.002,0.0016,-0.4444999999999997,0.0180000000000006,10.52821475269462,10.972639028789933,10.954717371484543
16.158575,-70.7588292,215.9585,74.05073333333333,179.457,155.5266,120.9506,124.7442,10.5987,11.7608,10.7997,0.013,0.0296,0.0126,-1.1621000000000006,0.9611,13.024074244259456,14.186176590627252,13.225098991667876
15.6925867,-70.6777264,325.8295,100.70998333333334,341.469,155.0045,141.1606,128.0066,10.1521,11.4269,10.1012,0.0086,0.0254,0.0068,-1.274799999999999,1.3256999999999994,12.577523995071648,13.85231868976113,12.526621793206782
15.69875,-70.6687309,202.36116666666663,280.8618333333333,84.33761666666666,153.955,159.1099,110.3552,10.6693,10.3134,11.6196,0.0138,0.0103,0.0237,0.3559000000000001,-1.3062000000000005,13.09468206357878,12.738768184026249,14.044946690160259
15.9835748,-70.7073994,470.9166666666667,312.51366666666667,312.9211666666667,157.1856,152.0832,126.009,9.7523,10.1974,10.196,0.006,0.0088,0.0073,-0.4451,0.0014000000000002,12.177639846874316,12.622827463974671,12.621412648097891
15.7261458,-70.6857778,119.3094,83.51245,70.9433,148.3782,132.029,108.0317,11.2429,11.6302,11.8073,0.0225,0.0286,0.0276,-0.3872999999999997,-0.1770999999999993,13.668313345826085,14.055621938139929,14.232721534357925
15.8211054,-70.7287455,373.739,300.3491666666667,234.08866666666663,172.7146,168.419,133.1872,10.0032,10.2406,10.5112,0.0084,0.0101,0.0103,-0.2374000000000009,-0.2705999999999999,12.428578951916965,12.665933921715157,12.93654903008218
15.8635293,-70.7277244,143.52815,57.01981666666666,102.6698,153.4276,86.68743,121.742,11.0423,12.0446,11.406,0.0193,0.0275,0.0215,-1.0023000000000015,0.6386000000000003,13.467657282329991,14.469935458481121,13.831393209948732
15.8628669,-70.7425584,142.6428,121.6574,87.8214,147.7212,143.6477,115.4122,11.049,11.2218,11.5756,0.0187,0.0214,0.0238,-0.1728000000000005,-0.3537999999999996,13.474375361965826,13.647153673236058,14.000999109737347
15.9137395,-70.7263633,251.0795,197.31933333333333,150.3046666666667,153.8497,150.2496,120.1688,10.4351,10.6967,10.9922,0.0111,0.0138,0.0145,-0.2615999999999996,-0.2955000000000005,12.860471862187469,13.122075901306513,13.417568838018436
16.2301159,-70.725394,461.33,123.85686666666668,508.5151666666667,165.329,146.0925,129.3212,9.7746,11.2023,9.6689,0.0065,0.0213,0.0046,-1.4276999999999995,1.5333999999999983,12.199970756440424,13.627699777443542,12.094240223856954
15.6367152,-70.7485124,173.44866666666667,135.54645,117.886,160.0475,154.2947,123.4665,10.8367,11.1044,11.256,0.0167,0.0206,0.019,-0.2676999999999996,-0.1516000000000001,13.262072585786207,13.52977963057576,13.681344420336204
15.6119091,-70.7074881,173.17033333333333,63.72591666666666,134.05526666666665,156.1508,107.0367,122.521,10.8384,11.9238,11.1164,0.0163,0.0304,0.0165,-1.0854,0.8073999999999995,13.26381626770753,14.349209771741213,13.541790297743592
16.0875782,-70.7183864,229.828,282.861,103.007,158.8273,155.1903,116.6875,10.5311,10.3057,11.4025,0.0125,0.0099,0.0205,0.2254000000000005,-1.0968,12.956492655560583,12.731067318989059,13.8278331528469
16.2318268,-70.752,831.4446666666666,668.7066666666667,524.207,164.5426,158.4309,128.9938,9.135,9.3715,9.6359,0.0036,0.0043,0.0045,-0.2364999999999995,-0.2644000000000002,11.560416620353351,11.79691086770642,12.061242959994551
15.9938245,-70.7245021,281.0251666666666,243.63966666666664,161.68386666666666,161.0572,152.8911,124.9136,10.3128,10.4678,10.913,0.0104,0.0114,0.014,-0.1550000000000011,-0.4451999999999998,12.738136964872082,12.893130008365368,13.338333283060233
15.70685,-70.7186681,227.48566666666665,189.4885,128.45008333333334,165.8186,156.1794,124.9136,10.5422,10.7407,11.1628,0.0132,0.0149,0.0176,-0.198500000000001,-0.4221000000000003,12.967614905030112,13.166042855243633,13.588164024111155
16.2991133,-70.734308,236.2578333333333,103.83426666666666,187.56233333333333,170.2566,141.8136,137.4834,10.5012,11.3938,10.7518,0.013,0.0247,0.0133,-0.8925999999999998,0.6420000000000012,12.926534457924596,13.819148249928487,13.177135932855364
15.61151,-70.6903451,140.01715000000002,95.02176666666666,87.05321666666667,155.5266,130.6219,121.1327,11.0692,11.4901,11.5852,0.0201,0.0249,0.0252,-0.4208999999999996,-0.0951000000000004,13.49454691626507,13.915442248345702,14.010537942045156
16.159071,-70.7335755,4252.165,3721.0516666666663,2523.7850000000003,173.3705,160.8425,130.8652,7.3631,7.508,7.9295,0.0007,0.0008,0.0009,-0.1448999999999998,-0.4215,9.788474728904786,9.933335749433901,10.354869112962298
16.0478448,-70.7277961,450.209,305.0038333333333,295.092,159.8447,156.1794,128.0066,9.8011,10.2239,10.2597,0.0064,0.0093,0.0079,-0.4228000000000005,-0.0358,12.226464568478304,12.649236755853918,12.685106410365233
15.6049421,-70.7140924,4582.288333333333,3578.786666666667,2841.4866666666667,174.7675,159.6895,130.6226,7.2819,7.5503,7.8008,0.0007,0.0008,0.0008,-0.2683999999999997,-0.2504999999999997,9.707293967462883,9.975660473395525,10.22613594372231
15.739621,-70.7538261,176.5025,144.25203333333332,103.1108,149.9001,143.5404,114.2153,10.8177,11.0368,11.4014,0.0154,0.018,0.02,-0.2190999999999991,-0.3646000000000011,13.243122847099524,13.462195141111291,13.826739608984303
15.5151615,-70.7125173,1632.6716666666666,1315.2346666666667,987.751,169.3974,158.3337,130.2173,8.4024,8.6371,8.948,0.0019,0.0022,0.0024,-0.2347000000000001,-0.3109000000000002,10.82775285979309,11.062491881536326,11.373381304915423
15.4758525,-70.7049296,347.907,274.1131666666667,199.8815,165.427,164.1592,127.0117,10.081,10.3398,10.6827,0.0086,0.0108,0.0115,-0.2588000000000008,-0.3429000000000002,12.506342082551914,12.765175257983223,13.108068500193918
15.5932206,-70.7413971,233.7453333333333,86.23661666666666,279.55,158.4184,131.6787,126.009,10.5128,11.5954,10.3185,0.0123,0.0276,0.0082,-1.0825999999999991,1.2768999999999997,12.93814262737191,14.020770726399272,12.74385125851327
16.0235518,-70.7090969,194.76766666666663,83.38148333333334,152.68778333333333,152.3673,128.6022,120.4325,10.7108,11.6319,10.9751,0.0142,0.0279,0.0143,-0.9210999999999993,0.6568000000000005,13.136207846489425,14.057325957908226,13.40048927447042
16.3376925,-70.7273424,434.4971666666667,307.2895,264.2696666666667,170.1614,153.5945,131.9111,9.8397,10.2158,10.3795,0.0071,0.009,0.009,-0.3760999999999992,-0.1637000000000004,12.265032628044294,12.641130698040861,12.80488170771461
15.5260838,-70.6685342,429.3328333333333,335.362,256.775,164.5426,156.0808,126.7618,9.8526,10.1208,10.4107,0.0069,0.0084,0.0089,-0.2681999999999984,-0.2899000000000011,12.278014743684746,12.546215372551341,12.836118155271347
15.603881,-70.6891014,1861.48,1485.3291666666669,1115.7853333333333,174.8602,161.8922,134.1363,8.26,8.5051,8.8157,0.0017,0.002,0.0022,-0.2451000000000007,-0.3105999999999991,10.685354063852085,10.930443227103465,11.241048378900127
15.6580175,-70.6848747,8905.963333333335,7193.551666666666,5456.865000000001,185.3033,168.236,137.8673,6.5604,6.7923,7.0923,0.0004,0.0004,0.0005,-0.2319000000000004,-0.2999999999999998,8.985797743078177,9.21764158197355,9.517641975758501
15.7010836,-70.6767832,89.47175,74.94943333333335,50.43315,131.4616,116.5415,87.84721,11.5554,11.7477,12.1778,0.0266,0.0281,0.0315,-0.1922999999999994,-0.4300999999999995,13.980785170252158,14.173079115883041,14.60320976357528
15.5091893,-70.7295757,421.3031666666666,339.41683333333333,238.70583333333332,181.5023,171.5893,141.5747,9.8731,10.1078,10.49,0.0078,0.0092,0.0107,-0.2346999999999983,-0.382200000000001,12.298513191367007,12.53316655676587,12.915342419664482
15.8059961,-70.6896322,413.3838333333333,326.8378333333333,254.083,166.3067,155.7845,128.1717,9.8937,10.1488,10.4222,0.0073,0.0086,0.0091,-0.2550999999999987,-0.2734000000000005,12.319116279548878,12.574169192949405,12.84756097858989
15.810085,-70.7082298,725.9491666666667,589.5115000000001,436.73766666666666,164.3455,153.2934,127.4272,9.2824,9.5084,9.8341,0.0041,0.0047,0.0053,-0.2259999999999991,-0.3256999999999994,11.70773447238573,11.93376929602432,12.259448376276085
15.9130738,-70.7547448,292.58033333333333,186.95066666666668,194.5885,170.2566,161.8922,131.5098,10.269,10.7553,10.7118,0.0105,0.0157,0.0122,-0.4862999999999999,0.0434999999999998,12.694387174097027,13.180682454528771,13.137207074276576
15.9368981,-70.6804635,162.63126666666668,123.81223333333334,99.54141666666666,151.2995,145.8815,118.6639,10.9066,11.2027,11.4396,0.0168,0.0213,0.0216,-0.2961000000000009,-0.2369000000000003,13.331989888622898,13.628091106248498,13.864990456746266
15.6671246,-70.6815647,239.77883333333327,88.58853333333333,193.784,164.4441,132.6109,130.2985,10.4851,11.5662,10.7163,0.0124,0.0271,0.0122,-1.081100000000001,0.8498999999999999,12.910472893087318,13.991556221025558,13.141705209577513
15.9913053,-70.6893163,1838.985,1533.358,1093.015,169.6843,157.7491,129.2394,8.2732,8.4705,8.8381,0.0017,0.0019,0.0021,-0.1973000000000002,-0.3676000000000012,10.69855453286429,10.895891091544588,11.263434694914103
15.7630179,-70.6836535,132.64478333333332,110.61578333333334,81.31143333333333,140.8675,138.1838,113.6586,11.1279,11.3251,11.6592,0.0192,0.0226,0.0253,-0.1972000000000004,-0.3340999999999994,13.55327456330132,13.750457252073772,14.084620958140867
15.892405,-70.6953806,2018.065,2434.2850000000003,1034.5449999999998,168.5339,158.8193,129.9735,8.1723,7.9687,8.8977,0.0015,0.0012,0.0023,0.2035999999999997,-0.9290000000000004,10.597662124129458,10.394071442543552,11.323126534785033
