ra,dec,g_flux,r_flux,i_flux,g_flux_err,r_flux_err,i_flux_err,g_mag,r_mag,i_mag,g_mag_err,r_mag_err,i_mag_err,g_minus_r,r_minus_i,new_g,new_r,new_i
265.090066,-32.2639383,273879.8,328051.0,80262.26,85.86404,89.45026,89.36894,5.5387,5.3427,6.8713,0.0001,0.0001,0.0002,0.1960000000000006,-1.5286,5.266099994867499,5.070146585104913,6.598721539249329
265.143198,-32.2554254,7499.522,5637.816000000001,3351.6620000000003,70.30419,77.97213,93.97974,9.445,9.7548,10.3194,0.002,0.003,0.0061,-0.3097999999999992,-0.5646000000000004,9.17241604131339,9.482222755485562,10.046849461184554
264.9643513,-32.252549,2512.404,1355.817,1384.3868,85.38068,75.73964,102.6967,10.6324,11.3021,11.2794,0.0074,0.0121,0.0161,-0.6696999999999989,0.0226999999999986,10.359776309567234,11.029497312406782,11.006856375789637
264.867318,-32.2498513,1205.914,1379.326,580.0409999999999,65.06307,115.389,75.21681,11.4293,11.2834,12.2239,0.0117,0.0182,0.0282,0.1458999999999992,-0.9405,11.156709157225155,11.010832693391492,11.951353268487333
265.0572147,-32.2557012,4306.688,2543.9,1978.602,75.92422,68.52426,85.96347,10.0472,10.6188,10.8917,0.0038,0.0059,0.0094,-0.5716000000000001,-0.2728999999999999,9.774641474404975,10.346249911707819,10.619103890667844
265.1665783,-32.257133,896.3524,538.9060000000001,455.9474,55.66006,68.98179,69.79472,11.7514,12.3038,12.4853,0.0135,0.0278,0.0332,-0.5524000000000004,-0.1814999999999997,11.478803035870733,12.031217452717183,12.212713141186395
265.0175249,-32.2612691,53563.06,59728.0,16118.278,78.18768,83.18891,80.2735,7.3104,7.1921,8.6143,0.0003,0.0003,0.0011,0.1182999999999996,-1.4222,7.037836550436786,6.919555068544426,8.341703395012967
265.2738517,-32.2610148,1236.2984,362.3426,690.3489999999999,62.37219,65.23178,54.20472,11.4023,12.7348,12.0349,0.011,0.0391,0.0171,-1.3324999999999996,0.6998999999999995,11.129691732032988,12.462201509260026,11.762328249767073
265.1546328,-32.2601985,5187.296,3870.114,2577.428,68.64473,74.44485,98.46477,9.8452,10.1633,10.6046,0.0029,0.0042,0.0083,-0.3180999999999994,-0.4413,9.572647423442463,9.890690604996816,10.332033644538313
265.1236294,-32.2583172,1167.431,702.7882,568.106,85.0685,82.01182,82.23788,11.4645,12.0155,12.2465,0.0158,0.0253,0.0314,-0.5510000000000002,-0.2309999999999998,11.191921946508053,11.742938847587233,11.973926559841834
264.9704907,-32.2574208,2813.838,1341.5038,1528.0896,84.19526,72.06356,100.3382,10.5093,11.3136,11.1722,0.0065,0.0117,0.0143,-0.8042999999999996,0.141399999999999,10.236752274121795,11.04102023197378,10.899627950060632
265.0703136,-32.2654474,46601.84,50618.0,14214.446,78.4142,83.4292,79.60793,7.4616,7.3718,8.7507,0.0004,0.0004,0.0012,0.0897999999999994,-1.3788999999999998,7.188992338850598,7.099237546310832,8.478175155064259
264.9081766,-32.2596607,3111.204,1538.158,1556.5388,73.39006,64.34904,84.50694,10.4003,11.1651,11.1522,0.0051,0.0091,0.0118,-0.764800000000001,0.0129000000000001,10.127678778745723,10.892497628495502,10.879600122860221
265.2012242,-32.2670043,1217.7226,852.153,542.8342,59.16146,65.49429,64.23721,11.4187,11.8063,12.2959,0.0106,0.0167,0.0257,-0.3876000000000008,-0.4895999999999993,11.146129084287177,11.533706056832521,12.023331996103956
265.195572,-32.2732547,49843.1,17131.094,27564.16,79.49996,80.5695,84.71655,7.3886,8.5481,8.0317,0.0003,0.001,0.0007,-1.1594999999999995,0.5163999999999991,7.115987386226051,8.275537254729795,7.759138094568289
265.0822147,-32.2657225,1025.8334,389.3974,508.7778,83.66695,68.06366,74.70419,11.6049,12.6566,12.3663,0.0177,0.038,0.0319,-1.0516999999999983,0.2902999999999984,11.33230791223115,12.384017381458449,12.093679617356653
265.0511149,-32.2683506,2360.866,1488.4848,1214.9316,82.24151,84.14593,96.21767,10.6999,11.2007,11.4212,0.0076,0.0123,0.0172,-0.5007999999999999,-0.2205000000000012,10.427321655674739,10.928138989727941,11.148620429811817
265.2196692,-32.271708,862.3996,529.4274,347.0692,56.55574,68.52426,66.85284,11.7933,12.3231,12.7815,0.0142,0.0281,0.0418,-0.5297999999999998,-0.4583999999999992,11.52072863398168,12.050483964911615,12.508959813153297
265.163338,-32.271973,834.2792,462.2872,688.9806,71.76078,68.14764,90.29029,11.8293,12.4703,12.0371,0.0187,0.032,0.0285,-0.641,0.4331999999999993,11.556721459953998,12.197720328303602,11.764482516463032
265.2241229,-32.2744771,1385.7218,591.8404,630.6308,76.62186,58.87204,70.04836,11.2784,12.2021,12.1331,0.012,0.0216,0.0241,-0.9237000000000002,0.068999999999999,11.005809876785541,11.92948848126808,11.860562055333316
265.1227541,-32.2756203,9266.404,6636.6,3750.596,74.15143,80.17813,84.96044,9.2153,9.5777,10.1973,0.0017,0.0026,0.0049,-0.3624000000000009,-0.6196000000000002,8.942721922984365,9.305135893226444,9.92474928471785
265.1758962,-32.2803261,46165.44,53069.34,14314.736,79.5743,83.80539,82.70383,7.4718,7.3205,8.7431,0.0004,0.0003,0.0013,0.1513,-1.4226,7.1992075521233705,7.047890783665391,8.470541642647778
264.940078,-32.272175,4642.652,2958.312,2135.646,77.92257,69.72399,93.88534,9.9657,10.455,10.8088,0.0036,0.0051,0.0095,-0.4893,-0.3537999999999996,9.693084671484934,10.18239006204388,10.536176833448254
265.0433101,-32.2747842,4228.712,961.9516,2918.32,69.67062,68.10566,79.12376,10.0671,11.6747,10.4697,0.0036,0.0154,0.0059,-1.6075999999999997,1.205,9.794479729595459,11.402116946677078,10.197167721292743
265.0757695,-32.2744849,1882.5228,1013.8346,851.826,67.60329,58.82344,69.41251,10.9457,11.6177,11.8067,0.0078,0.0126,0.0177,-0.6719999999999988,-0.189,10.673149387945347,11.345082228301717,11.53412277058699
265.2177659,-32.2784325,3514.124,2460.088,1351.6666,68.90263,74.40643,64.46687,10.268,10.6552,11.3054,0.0043,0.0066,0.0104,-0.3872,-0.6501999999999999,9.995457294946416,10.382623393592311,11.03282604398171
265.1270396,-32.2785901,10241.222,7559.48,4482.554,72.25342,78.04545,84.47196,9.1067,9.4363,10.0038,0.0015,0.0022,0.0041,-0.3295999999999992,-0.5675000000000008,8.834120548783002,9.163770194083522,9.731186174793276
265.2626455,-32.2873799,100360.06,70441.54000000001,39122.42,86.036,87.3148,89.33586,6.6287,7.013,7.6515,0.0002,0.0003,0.0005,-0.3842999999999996,-0.6385000000000005,6.356097719288815,6.740427895028823,7.3789357221254654
265.0155826,-32.2765148,2139.442,1592.141,934.6578,60.98224,89.80124,63.58973,10.8068,11.1276,11.7059,0.0062,0.0123,0.0148,-0.3207999999999984,-0.5783000000000005,10.534248706721309,10.85504618444443,11.433368413391431
264.9698105,-32.2798777,17591.057999999997,15593.654,5981.482,74.27094,78.19187,81.62457,8.5193,8.6502,9.6906,0.0009,0.0011,0.003,-0.1309000000000004,-1.0404,8.246770098663916,8.37763026589337,9.41797799961012
265.1997986,-32.2805872,559.1754,273.699,273.9156,52.99377,54.27207,60.83396,12.2637,13.0394,13.0385,0.0206,0.0431,0.0482,-0.7757000000000005,0.0008999999999996,11.991129857279937,12.766816973366135,12.765958082919406
264.9745849,-32.2827822,62334.31999999999,70123.58,18805.618,78.52722,83.12013,80.4574,7.1458,7.0179,8.4469,0.0003,0.0003,0.0009,0.1279000000000003,-1.4289999999999994,6.873181934609079,6.745339800236366,8.174280974989795
265.2594466,-32.2836972,2016.774,599.0822000000001,1424.7028,117.8724,86.09447,115.767,10.8709,12.1889,11.2483,0.0127,0.0312,0.0176,-1.3179999999999996,0.9406,10.598356915415145,11.916283960065234,10.975689305422264
265.2071621,-32.290215,47521.6,54752.92,15135.446,79.94492,85.09218,95.26056,7.4403,7.2866,8.6826,0.0004,0.0003,0.0014,0.1536999999999997,-1.3960000000000008,7.167772363908005,7.013981786832794,8.41001194263488
264.9279365,-32.2798888,1492.1908,667.0764,820.8471999999999,82.06159,69.02323,90.45383,11.198,12.0721,11.8469,0.0119,0.0225,0.0239,-0.8741000000000003,0.2252000000000009,10.925439104877494,11.79956105914306,11.574344197252854
265.040316,-32.2832081,2532.916,672.8138,2086.804,63.82454,88.96943,69.75235,10.6235,12.0628,10.8339,0.0055,0.0287,0.0073,-1.4392999999999994,1.2288999999999994,10.350948031585004,11.790262773396993,10.561295848725672
264.9709112,-32.2941413,74985.92,88966.22,22431.78,78.97767,85.05856,82.16597,6.9451,6.7595,8.2554,0.0002,0.0002,0.0008,0.1856,-1.4958999999999998,6.672550689532722,6.486937153398827,7.982840657604573
265.0689685,-32.2974623,89083.4,106425.78,25883.28,80.0927,96.6124,82.81098,6.7581,6.565,8.1,0.0002,0.0002,0.0007,0.1930999999999993,-1.5349999999999993,6.4855080395726645,6.292382895431574,7.8274517238298795
265.1414811,-32.2957324,18148.252,16034.39,6647.924000000001,74.42997,79.06474,81.22524,8.4855,8.6199,9.5759,0.0009,0.0011,0.0027,-0.1343999999999994,-0.9560000000000012,8.212912997273923,8.347368893466243,9.303284885277556
264.8716858,-32.2898373,5916.484,3983.376,2547.362,74.70747,72.38032,82.45326,9.7024,10.1319,10.6173,0.0027,0.0039,0.007,-0.4294999999999991,-0.4854000000000003,9.429840764032637,9.859371744008017,10.344773335047568
265.2440181,-32.2967897,1765.5248,461.8744,1382.8354,107.648,67.09036,119.2385,11.0154,12.4713,11.2806,0.0132,0.0315,0.0187,-1.4558999999999995,1.1906999999999996,10.742815444009636,12.198690271082292,11.008073778081755
264.8830306,-32.2914584,2227.8540000000003,1179.518,1149.9286,76.23507,65.14404,89.07077,10.7629,11.4533,11.4809,0.0074,0.012,0.0168,-0.6904000000000003,-0.0275999999999996,10.490283183961173,11.180738567973886,11.208322811265237
264.9219097,-32.299227,110960.44,128867.84,33189.48,82.0976,86.85507,85.86025,6.5197,6.3572,7.8301,0.0002,0.0001,0.0006,0.1625000000000005,-1.4729,6.247079574474791,6.08463862696502,7.557498879742253
265.1300687,-32.2998568,3974.612,930.57,2815.748,88.84207,77.56765,93.06315,10.1343,11.7107,10.5086,0.0049,0.0181,0.0072,-1.5763999999999996,1.2020999999999995,9.861763151470644,11.438127381238203,10.23601553922489
265.0069486,-32.2962474,1507.7834,784.5068,554.8012,88.87534,78.30151,70.09055,11.1867,11.8961,12.2722,0.0128,0.0217,0.0274,-0.7094000000000005,-0.3760999999999992,10.914152605948635,11.623508219135637,11.999656520615417
264.8970325,-32.2963138,3366.094,2204.416,1649.7624,84.40566,90.78305,93.85384,10.3148,10.7743,11.089,0.0054,0.0089,0.0124,-0.4595000000000002,-0.3147000000000002,10.042184400704942,10.501766113642713,10.816446496736713
264.909441,-32.3018218,52483.84,52225.12,17356.892,79.23924,84.41737,85.48072,7.3325,7.3379,8.5339,0.0003,0.0004,0.0011,-0.0054000000000007,-1.1959999999999988,7.059935992874799,7.065301383621506,8.2613200971056
265.0950326,-32.2998935,795.2072000000001,545.8402,482.6736,52.71412,78.26498,76.88807,11.8814,12.2899,12.4234,0.0144,0.0311,0.0346,-0.4085000000000001,-0.1335000000000015,11.608799240961861,12.0173362064983,12.150866136047675
265.1414734,-32.302013,432.8448,179.23924,163.28626,61.0307,34.82096,36.30875,12.5417,13.499,13.6002,0.0306,0.0422,0.0483,-0.9573,-0.1011999999999986,12.269169488827924,13.22641726556444,13.327625895433814
265.2228977,-32.3117781,40521.7,43782.2,13228.21,81.62816,84.21387,89.00437,7.6134,7.5293,8.8288,0.0004,0.0004,0.0015,0.0841000000000002,-1.2994999999999992,7.340780857617242,7.256756048682735,8.55624729801897
264.9066803,-32.3200548,832079.6,1032750.8,254882.6,93.98388,98.69158,96.95216,4.3322,4.0976,5.6167,0.0,0.0,0.0001,0.2346000000000003,-1.5191,4.05958781351849,3.825011149834017,5.344149528450366
265.0759421,-32.3054492,4214.666,1311.7482,2788.96,74.42997,98.98091,77.15671,10.0707,11.3379,10.519,0.0038,0.0164,0.006,-1.267199999999999,0.8188999999999993,9.798092090619669,11.06537380768608,10.246394286138255
264.9672565,-32.3027334,1064.386,457.52560000000005,510.0426000000001,92.81279,75.01884,76.03759,11.5648,12.4815,12.3636,0.0189,0.0356,0.0324,-0.9167000000000004,0.1179000000000005,11.292252116029573,12.208961501929958,12.090983872636112
265.1481709,-32.3066783,902.7104,363.4942,712.8946,76.42871,67.6422,93.88534,11.7437,12.7313,12.0,0.0184,0.0404,0.0286,-0.9875999999999988,0.7312999999999992,11.471128885163942,12.458756286139533,11.727436687369174
265.0636246,-32.3064854,939.0266,570.8896,470.7206,54.69572,82.18597,57.17702,11.7009,12.2412,12.4507,0.0127,0.0313,0.0264,-0.5402999999999984,-0.2095000000000002,11.428305263025894,11.968619671357665,12.17809198845613
264.910695,-32.3092234,18640.120000000003,17027.36,6748.658,76.31258,79.56949,83.94543,8.4565,8.5547,9.5595,0.0009,0.001,0.0027,-0.0982000000000002,-1.0047999999999997,8.183878240259535,8.282131704566464,9.286956449825896
265.1380759,-32.3157308,47932.28,54221.9,14920.422,80.64443,83.4292,89.46811,7.431,7.2971,8.6981,0.0004,0.0003,0.0013,0.1338999999999996,-1.4009999999999998,7.1584297809595,7.024563170731595,8.425547233431907
265.2467326,-32.3157686,11000.104,7778.776,4643.273999999999,81.19242,77.75177,97.4994,9.0291,9.4053,9.9655,0.0016,0.0022,0.0046,-0.3762000000000007,-0.5602,8.756508022010664,9.132721836017346,9.69293921955685
265.0964913,-32.3167998,88862.72,104445.48,26032.98,79.83392,84.48509,82.70383,6.7608,6.5854,8.0938,0.0002,0.0002,0.0007,0.1753999999999997,-1.5084,6.488200993917486,6.312775874693465,7.821190288190248
265.0920981,-32.3108339,1001.9258,723.4091999999999,481.2494,55.81917,79.24538,74.86229,11.6305,11.9841,12.4266,0.0121,0.0238,0.0338,-0.3536000000000001,-0.4425000000000008,11.35791109997374,11.711539930932727,12.15407449735459
265.2574331,-32.3168516,1695.7746,925.9996,832.7121999999999,89.83475,61.39252,93.91682,11.0592,11.716,11.8313,0.0115,0.0144,0.0245,-0.6567999999999987,-0.1153000000000012,10.786579685153498,11.443473002295786,11.558762681203223
265.0922043,-32.3153447,1743.9572,681.6608,1261.651,85.20739,87.4784,96.6468,11.0287,12.0487,11.3802,0.0106,0.0279,0.0166,-1.0199999999999996,0.6684999999999999,10.756160444196578,11.776079200214316,11.107651909353828
264.952242,-32.3142942,4352.64,2695.802,2682.18,82.42104,76.37881,119.7333,10.0357,10.5559,10.5614,0.0041,0.0062,0.0097,-0.5201999999999991,-0.0055000000000013,9.763118127924832,10.283280022056582,10.28878020045452
265.0290152,-32.3143289,779.4714,369.449,312.743,76.31258,60.26423,66.94121,11.9031,12.7137,12.8946,0.0213,0.0354,0.0465,-0.8105999999999991,-0.1809000000000011,11.630499537781976,12.441113761557663,12.62203100540846
265.1571515,-32.3270042,181898.68,224610.0,54377.84,84.01952,87.67432,88.57158,5.983,5.754,7.294,0.0001,0.0001,0.0004,0.2290000000000001,-1.54,5.7104261312692195,5.481427280380746,7.02144511869696
264.8769035,-32.3140791,3129.1580000000004,1635.2548000000002,1562.0598,79.83392,72.73503,82.73956,10.394,11.0986,11.1483,0.0055,0.0097,0.0115,-0.7045999999999992,-0.0497000000000014,10.121431268871701,10.826036418499541,10.875755860345109
265.2681499,-32.3244011,18461.516,15990.12,6735.292,79.61143,82.5332,89.33586,8.4669,8.6229,9.5617,0.0009,0.0011,0.0029,-0.1559999999999988,-0.9388000000000004,8.194331597467928,8.350370692550879,9.289108928122813
265.0465763,-32.3252377,147178.4,177117.46000000002,43130.18,82.16959,86.12769,85.5844,6.213,6.0119,7.5456,0.0001,0.0001,0.0004,0.2011000000000002,-1.5337000000000005,5.940389806673249,5.739346561340291,7.27304682340143
265.1565982,-32.3214083,1025.0874,544.7944,622.0932,83.31287,81.90714,85.68794,11.6057,12.292,12.1479,0.0177,0.0327,0.0299,-0.6862999999999992,0.1440999999999999,11.33309776159488,12.01941841307958,11.875361364585045
265.0355062,-32.3200565,1608.7072,998.2058,946.5216,59.21141,101.1811,62.27459,11.1164,11.6345,11.6922,0.008,0.022,0.0143,-0.5180999999999987,-0.0577000000000005,10.84380748607917,11.361949777567556,11.419673677035004
264.8770481,-32.3181311,3415.472,1891.1664,1657.0744,81.48318,80.67592,90.15925,10.2989,10.9408,11.0842,0.0052,0.0093,0.0118,-0.6418999999999997,-0.1433999999999997,10.026373176639318,10.66817564189798,10.81164498003181
265.0251497,-32.3313011,8199.408,5835.282,3653.916,82.38516,86.22723,89.89658,9.3481,9.7174,10.2257,0.0022,0.0032,0.0053,-0.3692999999999991,-0.5083000000000002,9.075543756728056,9.44484537771639,9.95310360219858
265.0815801,-32.329947,3919.916,2184.552,1773.14,68.85972,76.52842,70.34312,10.1494,10.7842,11.0107,0.0038,0.0076,0.0086,-0.6348000000000003,-0.2264999999999997,9.876808098473951,10.511594032748498,10.738142432251099
264.8770349,-32.3272318,2390.556,1297.904,1313.009,78.8653,73.20531,91.94476,10.6863,11.3495,11.3369,0.0072,0.0123,0.0152,-0.6632000000000016,0.0126000000000008,10.41375269569529,11.076893572791585,11.064330742588675
265.0424443,-32.3404813,223695.8,278044.8,65688.66,84.92938,88.74415,90.25755,5.7584,5.5223,7.0888,0.0001,0.0001,0.0003,0.2360999999999995,-1.5664999999999996,5.485855424804775,5.249713056740347,6.816273993318935
265.1311014,-32.3351162,3206.752,2144.782,1656.1028,87.46719,72.97055,103.2993,10.3674,10.8041,11.0849,0.0059,0.0074,0.0135,-0.4367000000000001,-0.2807999999999993,10.094836564316868,10.531542109523821,10.812281771403418
264.9490809,-32.3323283,3008.764,1839.159,1552.641,86.99274,74.44485,102.6967,10.4366,10.971,11.1549,0.0063,0.0088,0.0144,-0.5343999999999998,-0.1838999999999995,10.16402968977018,10.698451808175008,10.882322374430188
265.2656296,-32.3404846,2073.108,1430.4184,1068.0424,84.47568,80.534,99.39102,10.841,11.2439,11.5611,0.0089,0.0122,0.0202,-0.4029000000000007,-0.3171999999999997,10.568445181110885,10.971342280054902,11.288528764990286
264.8722379,-32.3340532,2864.71,1379.5812,1506.367,74.66789,64.43786,83.16716,10.4899,11.2832,11.1877,0.0057,0.0101,0.012,-0.7933000000000003,0.0955000000000012,10.217298339803765,11.010631831339849,10.915173017454057
265.2305307,-32.3464235,64093.94,65859.58,21394.6,83.59625,86.26039,87.49713,7.1155,7.086,8.3068,0.0003,0.0003,0.0009,0.0294999999999996,-1.2208000000000006,6.842957576318955,6.813452607999846,8.034239572017272
265.1431004,-32.3396496,1441.8804,645.5247999999999,889.146,84.92938,75.47488,94.41904,11.2353,12.1078,11.7601,0.0128,0.0254,0.0231,-0.8724999999999987,0.3476999999999997,10.962676904128475,11.835217670495235,11.487567302331836
265.0082725,-32.3457621,101041.8,118213.68,30172.840000000004,86.27618,88.90512,84.26174,6.6213,6.4509,7.9335,0.0002,0.0002,0.0006,0.1703999999999998,-1.4826000000000006,6.34874731421019,6.178330657098488,7.660959525500509
265.0847921,-32.3447623,3173.19,1537.6368,1788.7234,84.92938,68.18958,100.6323,10.3788,11.1654,11.0012,0.0058,0.0096,0.0122,-0.7866,0.1641999999999992,10.106259807551425,10.892865589137958,10.72864202887932
265.1577499,-32.3460331,2201.038,1016.669,1243.932,78.75276,60.92494,93.91682,10.776,11.6146,11.3956,0.0078,0.013,0.0164,-0.8385999999999996,0.2189999999999994,10.503431148673592,11.342051046581465,11.123008399659511
265.0006582,-32.3451458,8050.56,6114.7080000000005,3154.956,71.22324,79.85649,76.30923,9.368,9.6666,10.3851,0.0019,0.0028,0.0053,-0.2986000000000004,-0.7184999999999988,9.095434772232206,9.39406069326449,10.112516732959643
264.8800211,-32.3509308,136207.12,155816.48,47486.34,93.76344,94.18433,104.8613,6.2971,6.151,7.4412,0.0001,0.0001,0.0005,0.1461000000000005,-1.2902000000000005,6.024500474525585,5.878466527208095,7.168578255717415
265.1319459,-32.347195,1159.0834,550.329,700.359,86.99274,63.00174,91.33189,11.4723,12.281,12.0193,0.0163,0.0249,0.0283,-0.8087,0.2617000000000011,11.199713284860902,12.008444002779804,11.746698215134185
265.0620522,-32.3492698,14936.538,11860.902,5736.932,72.9051,78.84743,79.27305,8.6969,8.9473,9.7359,0.0011,0.0014,0.003,-0.2504000000000008,-0.7886000000000006,8.424375129749869,8.674705706028254,9.463300744476305
264.8600694,-32.3467997,2622.902,1479.5878,1238.7718,77.23669,66.53394,85.34229,10.5856,11.2072,11.4001,0.0064,0.0098,0.015,-0.6216000000000008,-0.1928999999999998,10.31304483934028,10.93464814583572,11.127521724230547
265.2241855,-32.3527469,1197.4012,568.7814000000001,706.3952,78.75276,66.8769,90.25755,11.437,12.2452,12.01,0.0143,0.0255,0.0278,-0.8082000000000011,0.2352000000000007,11.164400777382639,11.972636535308247,11.737380651197238
265.0980633,-32.3535068,8346.922,5503.868,3613.83,76.62186,73.04888,91.55816,9.3288,9.7809,10.2377,0.002,0.0029,0.0055,-0.4521000000000015,-0.4567999999999994,9.056184112145978,9.50832997597526,9.96508070290094
265.1196662,-32.3536792,3812.34,1698.5038,2132.44,84.40566,64.52655,102.0615,10.1796,11.0574,10.8104,0.0048,0.0083,0.0104,-0.8777999999999988,0.2469999999999999,9.907020935391738,10.784833692904538,10.537807949094534
265.2201778,-32.3625602,8891.272,7294.446000000001,3395.438,78.8278,77.30915,97.25656,9.2602,9.4751,10.3053,0.0019,0.0023,0.0062,-0.2149000000000001,-0.8302000000000014,8.987590259255045,9.202519215999072,10.03276048813203
264.8935386,-32.3564762,2112.186,1308.703,1053.1616,84.89457,77.53078,93.15839,10.8207,11.3405,11.5763,0.0087,0.0129,0.0192,-0.5198,-0.2357999999999993,10.548169600742316,11.067897255082514,11.303762460916763
264.992841,-32.3595143,3405.72,2061.8720000000003,1636.2708,86.00163,79.20928,98.94392,10.3021,10.8469,11.0979,0.0055,0.0083,0.0131,-0.5448000000000004,-0.2509999999999994,10.029477650661631,10.57434574750897,10.825362049318693
265.0014969,-32.3602088,3944.362,1096.1006,3150.986,74.82609,88.64743,98.55479,10.1426,11.5329,10.3865,0.0041,0.0176,0.0068,-1.3903,1.1464,9.870058084613627,11.260373961299093,10.113883816038545
265.0597825,-32.3611227,2049.902,1014.5674,1242.5866,93.0037,73.94379,106.2892,10.8532,11.6169,11.3968,0.0099,0.0158,0.0186,-0.7637,0.2200999999999986,10.580667252088134,11.344297741276502,11.124183335276268
264.981308,-32.4413262,79671.78,41078.68,35811.0,82.06159,84.75544,86.92093,6.8793,7.5985,7.7475,0.0002,0.0004,0.0005,-0.7191999999999998,-0.149,6.60673869966352,7.325958800584086,7.474958878535716
265.1894477,-32.442104,1838.4554,1462.1038,835.8252,66.723,109.2008,70.04836,10.9714,11.2201,11.8273,0.0079,0.0162,0.0182,-0.2487000000000012,-0.6071999999999989,10.698867253580588,10.947554485396497,11.554711347709508
265.070596,-32.4387785,927.3284,343.1992,535.9956,79.1646,60.50103,80.4574,11.7145,12.7937,12.3097,0.0185,0.0383,0.0326,-1.0792000000000002,0.484,11.441916098697394,12.521134332914903,12.037096938564547
264.9823658,-32.4361958,1616.3858,993.6174,857.9685999999999,82.13361,93.78879,85.5844,11.1112,11.6395,11.7989,0.011,0.0205,0.0217,-0.5282999999999998,-0.1593999999999997,10.838637433758223,11.366952029588878,11.526321515507227
265.0455594,-32.4350202,2637.928,1475.4926,1369.6334000000002,79.5743,65.23178,98.10387,10.5794,11.2102,11.2911,0.0066,0.0096,0.0156,-0.6308000000000007,-0.0808999999999997,10.306842655815515,10.937657410661197,11.018489154486323
265.0946341,-32.4306038,1581.6886,970.3872,891.3774,76.07981,87.41299,90.58445,11.1348,11.6652,11.7574,0.0104,0.0196,0.0221,-0.5304000000000002,-0.0922,10.862197538843052,11.392637351783097,11.484845953052572
265.0863886,-32.4297934,3383.684,2032.142,1587.467,71.92537,67.6422,86.16953,10.3091,10.8627,11.1308,0.0046,0.0072,0.0118,-0.5535999999999994,-0.2681000000000004,10.036525505530761,10.590114870323482,10.858238234959044
265.1603553,-32.4309499,3906.254,3421.682,1626.9824,70.34622,104.8454,80.05225,10.1532,10.297,11.1041,0.0039,0.0067,0.0107,-0.1438000000000006,-0.8071000000000002,9.88059880148632,10.024400887091469,10.831542862624392
265.1888193,-32.4307245,2284.754,1933.5702,1065.2530000000002,67.38429,109.1222,75.1775,10.7355,10.9167,11.5639,0.0064,0.0123,0.0153,-0.1812000000000004,-0.6471999999999998,10.462901384164642,10.644100139635182,11.291368085129001
265.0959762,-32.4278884,753.8186,262.3338,461.9602,69.79779,58.13886,75.56966,11.9394,13.0854,12.4711,0.0201,0.0481,0.0355,-1.1460000000000008,0.6143000000000001,11.666832877027309,12.812864374479215,12.198488598257661
265.2213169,-32.4268579,914.1664,909.7282,417.201,58.71003,103.6384,73.90859,11.73,11.7353,12.5817,0.0139,0.0247,0.0385,-0.0053,-0.8463999999999992,11.457436862896628,11.462720856757839,12.309136648181113
265.0722451,-32.4116942,1030.4334,421.4632,586.4884,81.70056,55.16055,81.37068,11.6,12.5707,12.2119,0.0172,0.0284,0.0301,-0.9707000000000008,0.3588000000000004,11.327450181830304,12.298100849363507,11.939351433149946
264.8913935,-32.3597223,1243.2218,659.6228,676.7576,84.47568,74.48325,86.88692,11.3962,12.0843,12.0565,0.0148,0.0245,0.0279,-0.6881000000000004,0.0278000000000009,11.123628457714286,11.811760853221259,11.783917145988102
265.2346527,-32.374439,2283.762,1415.5786,1713.28,76.58327,112.3248,107.0651,10.7359,11.2552,11.048,0.0073,0.0172,0.0136,-0.5192999999999994,0.2072000000000002,10.463372894095677,10.982665028572042,10.77542913707295
265.0871625,-32.3683114,2590.85,805.178,1839.4086,82.02556,57.04649,96.46312,10.599,11.8678,10.9709,0.0069,0.0154,0.0114,-1.2688000000000006,0.8969000000000005,10.326394325561338,11.595270249787351,10.698304468347883
265.1108647,-32.4454077,608.2334,745.134,178.07106000000002,66.36761,94.39663,38.36707,12.1724,11.952,13.5061,0.0237,0.0275,0.0468,0.2203999999999997,-1.5541,11.899824337668885,11.679414048909413,13.233516640190318
265.1458447,-32.3689525,13619.918,10090.916,5705.102,82.92165,77.49388,101.4806,8.7971,9.1227,9.7419,0.0013,0.0017,0.0039,-0.3255999999999996,-0.6191999999999993,8.524563767815557,8.850173522542223,9.469341466352297
264.9761055,-32.4306767,847.7746,352.5428,511.7542,89.07469,70.70148,80.64088,11.8119,12.7645,12.3599,0.0228,0.0436,0.0342,-0.9526000000000004,0.4046000000000003,11.539298998450777,12.491970376288082,12.087346460919434
265.0603326,-32.4163664,2338.704,1168.3844,1367.058,76.69898,63.00174,100.1022,10.7101,11.4636,11.2931,0.0071,0.0117,0.0159,-0.753499999999999,0.1704999999999987,10.437561853879632,11.191035625649734,11.020532648208103
264.9569543,-32.3660179,27093.18,21407.48,10148.656,77.35143,80.78218,84.36692,8.0504,8.3062,9.1166,0.0006,0.0008,0.0018,-0.2558000000000007,-0.8103999999999996,7.777850044135416,8.033586132617161,8.843978670345273
265.0912351,-32.391198,1077.7792,431.2696,646.3052,80.49767,74.40643,85.51529,11.5512,12.5457,12.1065,0.0162,0.0375,0.0287,-0.9945000000000004,0.4391999999999996,11.27867550520958,12.273127884994267,11.83390587461301
265.1970774,-32.4162362,669.5260000000001,305.1666,507.2092,60.78803,50.84426,81.91376,12.0682,12.9212,12.3696,0.0197,0.0362,0.0351,-0.8530000000000015,0.5516000000000005,11.795581382935831,12.64865750239467,12.097032194041178
